rgb_img,depth_img,path,mu,nu,lin_vel,ang_vel,x,y,traversability,timestamps
color/color_1733907997444450174.png,depth/depth_1733907997444033585.png,path/path_17339079972.png,mu/mu_17339079972.png,nu/nu_17339079972.png,"[1.1128989458084106, 1.1142585277557373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.22619291830746796, 0.3958382695210283, 0.452386181345621, 0.4523861813456208, 0.4523861813456208, 0.45238618134562614, 0.45238618134562614, 0.45238618134562614, 0.45238618134562614, 0.3958377727461587, 0.3958377727461587, 0.39583777274615345, 0.33928916580861257, 0.45238633101549963, 0.45238633101549963, 0.45238633101550313, 0.4523863310155049, 0.39583791556804593, 0.39583791556804065, 0.0]","[-0.032306073865328785, -0.021134123356203287, -0.012137050291412353, -0.012137050291324027, -0.012137050291324027, -0.01213705029130127, -0.01213705029130127, -0.01213705029130127, -0.01213705029130127, -0.010741901767030134, -0.010741901767030134, -0.010741901767066435, -0.010859830952713999, -0.007060240519099856, -0.007060240519099856, -0.007060240519070495, -0.007060240519055934, -0.007159741000505726, -0.007159741000546404, 0.0]","[0.6142889303166658, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907997
color/color_1733907997642825736.png,depth/depth_1733907997643304465.png,path/path_17339079973.png,mu/mu_17339079973.png,nu/nu_17339079973.png,"[1.1142585277557373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.16964535121356036, 0.22619326303815307, 0.22619326303815288, 0.22619326303815288, 0.22619326303815818, 0.22619326303815818, 0.22619326303815818, 0.22619326303815818, 0.16964485443869076, 0.16964485443869076, 0.1696448544386855, 0.11309624750114464, 0.22619341270803167, 0.22619341270803167, 0.22619341270803517, 0.22619341270803692, 0.16964499726057794, 0.16964499726057267, 0.16964499726057267, 2.778622802422898e-16]","[0.011171950509125499, 0.020169023573916433, 0.020169023574004758, 0.020169023574004758, 0.020169023574027514, 0.020169023574027514, 0.020169023574027514, 0.020169023574027514, 0.02156417209829865, 0.02156417209829865, 0.02156417209826235, 0.021446242912614787, 0.02524583334622893, 0.02524583334622893, 0.02524583334625829, 0.025245833346272853, 0.02514633286482306, 0.02514633286478238, 0.02514633286478238, -8.772451444867909e-14]","[0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907997
color/color_1733907998044090578.png,depth/depth_1733907998044337638.png,path/path_17339079980.png,mu/mu_17339079980.png,nu/nu_17339079980.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.05654791182459269, 0.056547911824592505, 0.056547911824592505, 0.05654791182459781, 0.05654791182459781, 0.05654791182459781, 0.05654791182459781, -4.967748695877683e-07, -4.967748695877683e-07, -4.96774874867153e-07, -0.05654910371241572, 0.05654806149447133, 0.05654806149447133, 0.05654806149447483, 0.05654806149447659, -3.539529823889942e-07, -3.539529876555981e-07, -3.539529876555981e-07, -3.539529873777358e-07, -0.1130750994299042]","[0.008997073064790934, 0.00899707306487926, 0.00899707306487926, 0.008997073064902017, 0.008997073064902017, 0.008997073064902017, 0.008997073064902017, 0.010392221589173153, 0.010392221589173153, 0.010392221589136852, 0.010274292403489288, 0.014073882837103431, 0.014073882837103431, 0.014073882837132793, 0.014073882837147354, 0.013974382355697562, 0.013974382355656885, 0.013974382355656885, 0.01397438235556916, -0.10807590314804316]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907998
color/color_1733907998244025579.png,depth/depth_1733907998244252000.png,path/path_17339079981.png,mu/mu_17339079981.png,nu/nu_17339079981.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802]","[-1.869363755932337e-16, -1.869363755932337e-16, 5.1226612441702935e-15, 5.1226612441702935e-15, 5.1226612441702935e-15, 5.1226612441702935e-15, -0.05654840859946228, -0.05654840859946228, -0.05654840859946756, -0.1130970155370084, 1.4966987864351022e-07, 1.4966987864351022e-07, 1.4966988214735735e-07, 1.4966988389968096e-07, -0.05654826577757508, -0.05654826577758035, -0.05654826577758035, -0.05654826577758007, -0.16962336520748428, -0.1130948156636935]","[8.832466264249347e-14, 8.832466264249347e-14, 1.1108239232703746e-13, 1.1108239232703746e-13, 1.1108239232703746e-13, 1.1108239232703746e-13, 0.0013951485243822181, 0.0013951485243822181, 0.0013951485243459177, 0.0012772193386983534, 0.005076809772312497, 0.005076809772312497, 0.005076809772341858, 0.005076809772356418, 0.004977309290906626, 0.004977309290865949, 0.004977309290865949, 0.0049773092907782245, -0.10309859385726494, -0.037546867237044784]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907998
color/color_1733907998444013729.png,depth/depth_1733907998444326386.png,path/path_17339079982.png,mu/mu_17339079982.png,nu/nu_17339079982.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0]","[0.0, 5.309597619763527e-15, 5.309597619763527e-15, 5.309597619763527e-15, 5.309597619763527e-15, -0.05654840859946209, -0.05654840859946209, -0.05654840859946737, -0.11309701553700822, 1.4966987882392147e-07, 1.4966987882392147e-07, 1.496698823277686e-07, 1.496698840800922e-07, -0.0565482657775749, -0.05654826577758017, -0.05654826577758017, -0.05654826577757989, -0.16962336520748408, -0.2827181808711776, -0.05654627885937686]","[0.0, 2.2757729684543988e-14, 2.2757729684543988e-14, 2.2757729684543988e-14, 2.2757729684543988e-14, 0.0013951485242938936, 0.0013951485242938936, 0.0013951485242575932, 0.001277219338610029, 0.005076809772224172, 0.005076809772224172, 0.005076809772253533, 0.005076809772268093, 0.004977309290818301, 0.004977309290777623, 0.004977309290777623, 0.004977309290689899, -0.10309859385735326, -0.14064546109439804, -0.02329472378312055]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907998
color/color_1733907998643241179.png,depth/depth_1733907998644267306.png,path/path_17339079983.png,mu/mu_17339079983.png,nu/nu_17339079983.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0]","[5.309597619763527e-15, 5.309597619763527e-15, 5.309597619763527e-15, 5.309597619763527e-15, -0.05654840859946209, -0.05654840859946209, -0.05654840859946737, -0.11309701553700822, 1.4966987882392147e-07, 1.4966987882392147e-07, 1.496698823277686e-07, 1.496698840800922e-07, -0.0565482657775749, -0.05654826577758017, -0.05654826577758017, -0.05654826577757989, -0.16962336520748408, -0.2827181808711776, -0.33926445973055447, -0.11309566082000141]","[2.2757729684543988e-14, 2.2757729684543988e-14, 2.2757729684543988e-14, 2.2757729684543988e-14, 0.0013951485242938936, 0.0013951485242938936, 0.0013951485242575932, 0.001277219338610029, 0.005076809772224172, 0.005076809772224172, 0.005076809772253533, 0.005076809772268093, 0.004977309290818301, 0.004977309290777623, 0.004977309290777623, 0.004977309290689899, -0.10309859385735326, -0.14064546109439804, -0.1639401848775186, -0.025466078345626024]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907998
color/color_1733907999044616848.png,depth/depth_1733907999045286736.png,path/path_17339079990.png,mu/mu_17339079990.png,nu/nu_17339079990.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, -0.0565484085994674, -0.0565484085994674, -0.05654840859947268, -0.11309701553701354, 1.4966987350872873e-07, 1.4966987350872873e-07, 1.4966987701257587e-07, 1.4966987876489947e-07, -0.056548265777580216, -0.05654826577758548, -0.05654826577758548, -0.056548265777585205, -0.16962336520748938, -0.2827181808711829, -0.33926445973055974, -0.4523601205505612, -0.22619364986240795]","[0.0, 0.0, 0.0, 0.0013951485242711358, 0.0013951485242711358, 0.0013951485242348354, 0.001277219338587271, 0.005076809772201414, 0.005076809772201414, 0.005076809772230775, 0.005076809772245335, 0.004977309290795543, 0.004977309290754866, 0.004977309290754866, 0.0049773092906671415, -0.10309859385737602, -0.1406454610944208, -0.16394018487754136, -0.1894062632231674, -0.003677621643083037]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907999
color/color_1733907999245435574.png,depth/depth_1733907999245181986.png,path/path_17339079991.png,mu/mu_17339079991.png,nu/nu_17339079991.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0, -1.113118052482605]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, -0.0565484085994674, -0.0565484085994674, -0.05654840859947268, -0.11309701553701354, 1.4966987350872873e-07, 1.4966987350872873e-07, 1.4966987701257587e-07, 1.4966987876489947e-07, -0.056548265777580216, -0.05654826577758548, -0.05654826577758548, -0.056548265777585205, -0.16962336520748938, -0.2827181808711829, -0.33926445973055974, -0.4523601205505612, -0.6785537704129692, -0.11308625516270547]","[0.0, 0.0, 0.0013951485242711358, 0.0013951485242711358, 0.0013951485242348354, 0.001277219338587271, 0.005076809772201414, 0.005076809772201414, 0.005076809772230775, 0.005076809772245335, 0.004977309290795543, 0.004977309290754866, 0.004977309290754866, 0.0049773092906671415, -0.10309859385737602, -0.1406454610944208, -0.16394018487754136, -0.1894062632231674, -0.19308388486625044, 0.0772463190576736]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907999
color/color_1733907999444620266.png,depth/depth_1733907999444768227.png,path/path_17339079992.png,mu/mu_17339079992.png,nu/nu_17339079992.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0, -1.113118052482605, -1.119996428489685]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, -0.0565484085994674, -0.0565484085994674, -0.05654840859947268, -0.11309701553701354, 1.4966987350872873e-07, 1.4966987350872873e-07, 1.4966987701257587e-07, 1.4966987876489947e-07, -0.056548265777580216, -0.05654826577758548, -0.05654826577758548, -0.056548265777585205, -0.16962336520748938, -0.2827181808711829, -0.33926445973055974, -0.4523601205505612, -0.6785537704129692, -0.7916400255756746, -0.056540654122339766]","[0.0, 0.0013951485242711358, 0.0013951485242711358, 0.0013951485242348354, 0.001277219338587271, 0.005076809772201414, 0.005076809772201414, 0.005076809772230775, 0.005076809772245335, 0.004977309290795543, 0.004977309290754866, 0.004977309290754866, 0.0049773092906671415, -0.10309859385737602, -0.1406454610944208, -0.16394018487754136, -0.1894062632231674, -0.19308388486625044, -0.11583756580857685, 0.04684349277307111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907999
color/color_1733907999644785807.png,depth/depth_1733907999644800622.png,path/path_17339079993.png,mu/mu_17339079993.png,nu/nu_17339079993.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0, -1.113118052482605, -1.119996428489685, -0.5600426197052002]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9739871621131896]","[-0.0565484085994674, -0.0565484085994674, -0.05654840859947268, -0.11309701553701354, 1.4966987350872873e-07, 1.4966987350872873e-07, 1.4966987701257587e-07, 1.4966987876489947e-07, -0.056548265777580216, -0.05654826577758548, -0.05654826577758548, -0.056548265777585205, -0.16962336520748938, -0.2827181808711829, -0.33926445973055974, -0.4523601205505612, -0.6785537704129692, -0.7916400255756746, -0.8481806796980144, -0.169634236047123]","[0.0013951485242711358, 0.0013951485242711358, 0.0013951485242348354, 0.001277219338587271, 0.005076809772201414, 0.005076809772201414, 0.005076809772230775, 0.005076809772245335, 0.004977309290795543, 0.004977309290754866, 0.004977309290754866, 0.0049773092906671415, -0.10309859385737602, -0.1406454610944208, -0.16394018487754136, -0.1894062632231674, -0.19308388486625044, -0.11583756580857685, -0.06899407303550574, 0.07945902965183718]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733907999
color/color_1733908000044482722.png,depth/depth_1733908000044718295.png,path/path_17339080000.png,mu/mu_17339080000.png,nu/nu_17339080000.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0, -1.113118052482605, -1.119996428489685, -0.5600426197052002, -1.1128989458084106]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9739871621131896, 0.0]","[0.0, -5.279384750248472e-15, -0.05654860693754613, 0.056548558269340916, 0.056548558269340916, 0.05654855826934442, 0.056548558269346176, 1.428218871987741e-07, 1.4282188193217019e-07, 1.4282188193217019e-07, 1.4282188221003246e-07, -0.11307495660802198, -0.22616977227171547, -0.2827160511310923, -0.39581171195109377, -0.6220053618135017, -0.7350916169762072, -0.791632271098547, -0.96126650714567, -0.2826569484300694]","[0.0, -3.6300456154169126e-14, -0.00011792918568386474, 0.0036816612479302784, 0.0036816612479302784, 0.0036816612479596395, 0.0036816612479742003, 0.003582160766524408, 0.0035821607664837302, 0.0035821607664837302, 0.0035821607663960057, -0.10449374238164716, -0.14204060961869194, -0.1653353334018125, -0.19080141174743853, -0.19447903339052158, -0.11723271433284799, -0.07038922155977688, 0.009069808092060302, -0.2837191773614932]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733908000
color/color_1733908000244987279.png,depth/depth_1733908000245325279.png,path/path_17339080001.png,mu/mu_17339080001.png,nu/nu_17339080001.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0, -1.113118052482605, -1.119996428489685, -0.5600426197052002, -1.1128989458084106, -0.556997537612915]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9739871621131896, 0.0, 0.9686914086341858]","[-5.279384750248472e-15, -0.05654860693754613, 0.056548558269340916, 0.056548558269340916, 0.05654855826934442, 0.056548558269346176, 1.428218871987741e-07, 1.4282188193217019e-07, 1.4282188193217019e-07, 1.4282188221003246e-07, -0.11307495660802198, -0.22616977227171547, -0.2827160511310923, -0.39581171195109377, -0.6220053618135017, -0.7350916169762072, -0.791632271098547, -0.96126650714567, -1.2439234555757395, -0.16964530990487212]","[-3.6300456154169126e-14, -0.00011792918568386474, 0.0036816612479302784, 0.0036816612479302784, 0.0036816612479596395, 0.0036816612479742003, 0.003582160766524408, 0.0035821607664837302, 0.0035821607664837302, 0.0035821607663960057, -0.10449374238164716, -0.14204060961869194, -0.1653353334018125, -0.19080141174743853, -0.19447903339052158, -0.11723271433284799, -0.07038922155977688, 0.009069808092060302, -0.2746493692694329, -0.01639062723393734]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733908000
color/color_1733908000445227591.png,depth/depth_1733908000445541145.png,path/path_17339080002.png,mu/mu_17339080002.png,nu/nu_17339080002.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0, -1.113118052482605, -1.119996428489685, -0.5600426197052002, -1.1128989458084106, -0.556997537612915, -0.5564713478088379]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9739871621131896, 0.0, 0.9686914086341858, 0.9677762985229492]","[-0.05654860693754085, 0.0565485582693462, 0.0565485582693462, 0.0565485582693497, 0.05654855826935146, 1.4282189247927235e-07, 1.4282188721266845e-07, 1.4282188721266845e-07, 1.4282188749053072e-07, -0.1130749566080167, -0.2261697722717102, -0.28271605113108705, -0.39581171195108844, -0.6220053618134964, -0.7350916169762018, -0.7916322710985416, -0.9612665071456646, -1.2439234555757341, -1.4135687654806062, -0.16964617262774134]","[-0.00011792918564756429, 0.003681661247966579, 0.003681661247966579, 0.00368166124799594, 0.0036816612480105007, 0.0035821607665607086, 0.0035821607665200306, 0.0035821607665200306, 0.003582160766432306, -0.10449374238161085, -0.14204060961865564, -0.1653353334017762, -0.19080141174740223, -0.19447903339048528, -0.11723271433281168, -0.07038922155974058, 0.009069808092096607, -0.2746493692693966, -0.29103999650333395, 0.007814077541135056]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733908000
color/color_1733908000645346598.png,depth/depth_1733908000645541181.png,path/path_17339080003.png,mu/mu_17339080003.png,nu/nu_17339080003.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0, -1.113118052482605, -1.119996428489685, -0.5600426197052002, -1.1128989458084106, -0.556997537612915, -0.5564713478088379, -1.1127675771713257]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9739871621131896, 0.0, 0.9686914086341858, 0.9677762985229492, 0.0]","[0.11309716520688705, 0.11309716520688705, 0.11309716520689055, 0.1130971652068923, 0.05654874975943332, 0.05654874975942805, 0.05654874975942805, 0.05654874975942833, -0.056526349670475866, -0.16962116533416938, -0.22616744419354623, -0.3392631050135476, -0.5654567548759556, -0.678543010038661, -0.7350836641610008, -0.9047179002081238, -1.1873748486381932, -1.3570201585430652, -1.5266663311708066, -0.1130966038991792]","[0.003799590433614143, 0.003799590433614143, 0.003799590433643504, 0.003799590433658065, 0.003700089952208273, 0.003700089952167595, 0.003700089952167595, 0.0037000899520798704, -0.10437581319596329, -0.14192268043300807, -0.16521740421612863, -0.19068348256175466, -0.1943611042048377, -0.11711478514716411, -0.070271292374093, 0.009187737277744176, -0.274531440083749, -0.2909220673176864, -0.2831079897765513, -0.018751172353544034]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733908000
color/color_1733908001046774711.png,depth/depth_1733908001046978158.png,path/path_17339080010.png,mu/mu_17339080010.png,nu/nu_17339080010.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5600204467773438, 0.0, 0.0, 0.0, -1.113118052482605, -1.119996428489685, -0.5600426197052002, -1.1128989458084106, -0.556997537612915, -0.5564713478088379, -1.1127675771713257, -1.105242371559143]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97394859790802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9739871621131896, 0.0, 0.9686914086341858, 0.9677762985229492, 0.0, 0.0]","[0.0, 3.503847120856096e-15, 5.256170718361654e-15, -0.056548415447453725, -0.05654841544745899, -0.05654841544745899, -0.056548415447458714, -0.1696235148773629, -0.28271833054105644, -0.3392646094004333, -0.4523602702204347, -0.6785539200828427, -0.7916401752455481, -0.8481808293678879, -1.0178150654150109, -1.3004720138450803, -1.4701173237499523, -1.6397634963776937, -1.752860100276873, -0.22618604156881458]","[0.0, 2.9361106808354286e-14, 4.392180996009355e-14, -9.95004814058703e-05, -9.950048144654818e-05, -9.950048144654818e-05, -9.95004815342727e-05, -0.10817540362957744, -0.1457222708666222, -0.16901699464974276, -0.1944830729953688, -0.19816069463845182, -0.12091437558077822, -0.07407088280770711, 0.005388146844130068, -0.27833103051736313, -0.2947216577513005, -0.28690758021016544, -0.30565875256370945, 0.07138409097651091]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1733908001
